seed,status,score,layout_count,platform_count,ramp_count,reachable_ramps,reachable_platforms,link_segments,link_connections,failed_link_connections,coverage_ratio,base_reachable_ratio,unique_layouts,elevation_span,decoration_count,blocking_ground_decorations,error_count,warning_count,generation_ms,analysis_ms,errors,warnings
1806,INVALID,39.003,7,13,15,11,10,9,6,0,0.147877,0.742097,5,56.445,180,28,2,3,28.167,17.954,unreachable_platforms:3|base_reachable_ratio_too_low:0.742,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:12
1807,INVALID,62.965,7,14,15,12,12,9,6,1,0.162792,0.999895,5,58.236,194,28,1,4,27.284,26.337,unreachable_platforms:2,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
1808,INVALID,36.526,7,11,12,8,8,10,6,0,0.160038,0.701508,5,52.5,195,27,2,3,33.745,16.002,unreachable_platforms:3|base_reachable_ratio_too_low:0.702,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
1809,INVALID,68.799,5,11,12,11,11,8,4,0,0.136942,0.9999,4,48.684,181,27,1,3,23.843,24.222,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
1810,INVALID,65.294,6,10,11,9,9,9,5,1,0.150581,0.999793,5,53.231,192,27,1,4,49.05,21.29,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:6
1811,INVALID,50.559,7,12,12,9,9,12,6,0,0.166739,0.904405,3,41.236,198,29,1,3,29.734,20.478,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:9
1812,VALID,77.838,6,8,11,10,8,9,5,0,0.137749,0.999803,5,60.921,176,27,0,3,21.758,25.389,,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
1813,VALID,76.503,6,10,11,11,10,10,5,0,0.148364,1.0,5,29.145,188,28,0,3,33.149,24.46,,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
1814,INVALID,51.138,5,12,12,10,10,9,4,0,0.139176,0.948461,3,59.75,180,28,2,3,29.006,23.743,layout_count_below_minimum|unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
1815,INVALID,62.356,7,11,12,10,9,9,6,0,0.163011,1.0,5,34.06,192,28,1,3,36.171,23.249,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:12
1816,INVALID,30.935,8,11,15,8,7,14,7,0,0.166689,0.637729,5,40.477,196,27,2,3,32.962,13.073,unreachable_platforms:4|base_reachable_ratio_too_low:0.638,coverage_capped_by_available_surface|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:12
1817,INVALID,61.102,6,9,11,9,7,8,5,0,0.135985,1.0,5,34.71,187,28,1,3,33.163,21.795,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
1818,INVALID,57.213,5,10,12,9,9,7,4,0,0.123891,1.0,4,46.3,176,27,2,3,24.542,20.736,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:6
1819,INVALID,53.199,5,11,12,9,8,8,4,0,0.134171,0.999898,5,26.82,174,27,2,3,33.913,23.822,layout_count_below_minimum|unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:8
1820,INVALID,31.471,6,11,12,6,6,9,5,0,0.153067,0.47375,5,36.721,190,27,2,3,24.76,11.752,unreachable_platforms:5|base_reachable_ratio_too_low:0.474,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
1821,INVALID,56.735,5,11,11,9,9,9,4,0,0.145273,0.989087,5,36.975,188,27,2,3,23.405,20.436,layout_count_below_minimum|unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:8
1822,INVALID,23.171,5,11,11,5,5,9,4,0,0.135548,0.581918,5,83.909,171,27,3,3,26.977,14.008,layout_count_below_minimum|unreachable_platforms:6|base_reachable_ratio_too_low:0.582,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:7
1823,INVALID,49.725,5,12,12,8,8,10,4,0,0.13968,0.999281,4,58.088,183,29,2,3,26.989,21.906,layout_count_below_minimum|unreachable_platforms:4,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
1824,INVALID,63.464,7,12,14,12,10,11,6,0,0.173794,0.988986,6,40.985,200,27,1,3,32.798,22.576,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
1825,INVALID,57.008,7,15,16,12,12,9,6,0,0.180277,0.916019,5,37.675,203,26,1,3,30.345,18.328,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:12
1826,INVALID,20.487,6,11,13,3,3,9,5,0,0.142216,0.50156,4,48.551,182,26,2,3,24.629,12.068,unreachable_platforms:8|base_reachable_ratio_too_low:0.502,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
1827,INVALID,25.534,7,13,14,5,5,13,6,0,0.18152,0.526249,6,37.538,206,28,2,3,28.36,10.75,unreachable_platforms:8|base_reachable_ratio_too_low:0.526,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
1828,INVALID,59.135,8,9,13,12,8,10,7,1,0.16857,1.0,3,24.02,193,27,1,4,31.367,22.949,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:12
1829,VALID,75.701,6,10,12,12,10,7,5,0,0.149809,0.999491,4,34.217,190,28,0,3,36.152,21.188,,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
1830,INVALID,59.93,6,9,13,9,7,11,5,0,0.132071,0.99827,5,28.274,173,28,1,3,24.876,22.738,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
1831,INVALID,69.771,4,8,11,10,8,8,3,0,0.110219,0.999807,4,39.271,170,28,1,3,20.356,21.827,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:6
1832,INVALID,61.47,6,12,14,11,10,8,5,0,0.141209,0.995248,4,24.894,180,27,1,3,21.014,24.972,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
1833,VALID,74.814,6,11,13,13,11,9,5,0,0.156897,1.0,4,37.212,190,28,0,3,25.044,23.214,,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:10
1834,VALID,74.056,7,10,12,11,10,12,6,0,0.168537,0.999891,4,32.563,199,27,0,3,35.283,19.859,,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:12
1835,INVALID,66.999,7,9,14,9,8,10,6,0,0.165194,0.999576,5,102.471,188,28,1,3,43.001,23.151,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
1836,INVALID,58.114,5,12,14,13,11,8,4,0,0.148515,0.999898,4,44.63,185,27,2,3,26.536,20.674,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
1837,INVALID,66.447,6,11,14,11,10,10,5,0,0.144198,0.999795,6,22.583,187,27,1,3,27.419,23.808,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
1838,INVALID,65.504,7,13,16,14,11,10,6,0,0.170838,0.980737,6,32.625,201,29,1,3,43.426,22.437,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:10
1839,INVALID,56.462,6,12,13,8,8,10,5,0,0.152865,0.971525,5,39.957,188,26,1,3,41.086,21.661,unreachable_platforms:4,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
1840,INVALID,62.43,8,12,16,14,11,8,7,2,0.181806,0.98771,4,50.867,200,27,1,4,34.265,19.896,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:2|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:9
1841,INVALID,63.182,6,11,15,11,9,6,5,1,0.163229,1.0,5,43.837,195,28,1,4,41.956,21.626,unreachable_platforms:2,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:6
1842,INVALID,29.619,9,13,17,8,7,12,8,0,0.207605,0.648303,5,31.896,217,26,2,3,45.066,37.812,unreachable_platforms:6|base_reachable_ratio_too_low:0.648,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:15
1843,INVALID,67.372,6,11,14,13,10,9,5,0,0.141629,1.0,5,47.989,180,27,1,3,25.548,21.737,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
1844,VALID,76.302,7,12,14,13,12,9,6,0,0.183486,0.997841,5,32.316,203,27,0,3,35.076,21.002,,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:11
1845,INVALID,63.791,6,11,13,12,10,6,5,2,0.143375,1.0,5,45.931,186,26,1,4,26.816,20.511,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:2|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:6
1846,INVALID,65.088,8,12,16,15,11,8,7,1,0.188945,0.999894,6,31.812,213,26,1,4,41.543,21.43,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:12
1847,VALID,74.814,7,12,14,13,12,7,6,1,0.166622,1.0,5,23.981,195,26,0,4,36.262,23.937,,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
1848,INVALID,62.088,7,10,14,10,9,8,6,1,0.159215,0.991984,5,26.553,195,27,1,4,41.413,24.544,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
1849,INVALID,22.585,7,12,15,5,4,13,6,0,0.170032,0.404941,6,31.477,205,27,2,3,27.676,8.753,unreachable_platforms:8|base_reachable_ratio_too_low:0.405,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:12
1850,INVALID,30.321,6,12,14,7,7,9,5,0,0.16375,0.662149,4,27.432,197,27,2,3,27.623,14.306,unreachable_platforms:5|base_reachable_ratio_too_low:0.662,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
1851,INVALID,58.6,5,9,12,10,8,8,4,0,0.126663,1.0,4,46.307,174,29,2,3,25.755,23.934,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:8
1852,INVALID,61.658,7,10,12,11,9,8,6,1,0.16857,0.999789,4,29.433,198,27,1,4,27.46,26.644,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:9
1853,INVALID,58.41,6,13,14,11,10,8,5,1,0.173676,0.992519,5,33.083,200,26,1,4,35.286,21.724,unreachable_platforms:3,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:8
1854,INVALID,26.979,7,10,15,6,5,12,6,0,0.162406,0.476196,5,36.703,199,26,2,3,33.718,10.923,unreachable_platforms:5|base_reachable_ratio_too_low:0.476,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:12
1855,INVALID,62.93,7,13,14,11,10,8,6,0,0.170468,0.999047,5,58.107,200,28,1,3,29.292,25.685,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:12
1856,INVALID,67.011,7,11,15,13,10,9,6,0,0.164606,1.0,5,29.435,199,27,1,3,33.315,21.85,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:11
1857,INVALID,27.949,8,14,21,9,8,13,7,1,0.191632,0.571149,5,36.315,208,28,2,4,54.32,12.571,unreachable_platforms:6|base_reachable_ratio_too_low:0.571,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:12
1858,INVALID,38.12,6,12,14,9,9,9,5,0,0.169225,0.683668,5,38.925,198,28,2,3,43.015,14.942,unreachable_platforms:3|base_reachable_ratio_too_low:0.684,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
1859,INVALID,70.144,4,5,8,7,5,8,3,0,0.085679,1.0,4,50.364,153,26,1,3,18.878,23.212,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:6
1860,INVALID,56.462,9,11,15,12,9,10,8,2,0.185669,0.999782,3,39.177,202,26,1,4,47.416,22.537,unreachable_platforms:2,coverage_capped_by_available_surface|link_connections_without_blocks:2|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
1861,INVALID,63.87,7,10,13,12,9,10,6,0,0.17025,0.989148,4,42.057,198,29,1,3,39.746,23.924,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:12
1862,INVALID,62.992,7,11,14,12,10,8,6,2,0.170032,0.95504,6,58.593,203,26,1,4,36.448,24.014,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:2|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
1863,INVALID,49.192,7,10,17,12,9,8,6,0,0.17161,0.875039,4,44.127,195,27,2,3,34.034,20.008,unreachable_platforms:1|base_reachable_ratio_too_low:0.875,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:12
1864,INVALID,62.05,7,11,15,11,9,12,6,0,0.158308,0.997784,6,33.119,190,27,1,3,29.907,19.715,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:10
1865,INVALID,60.281,7,11,14,12,9,10,6,0,0.161902,0.99946,4,33.8,191,28,1,3,31.215,22.423,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:12
1866,INVALID,62.506,6,9,12,9,8,7,5,1,0.145357,0.996861,4,33.221,189,27,1,4,35.037,20.741,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:8
1867,VALID,74.9,8,13,14,14,13,10,7,0,0.1875,0.999887,4,32.607,203,27,0,3,47.517,19.455,,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:14
1868,INVALID,54.643,6,12,14,9,9,10,5,0,0.163968,0.898412,5,35.781,199,28,1,3,29.581,40.911,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
1869,INVALID,29.593,7,13,14,7,7,10,6,0,0.177456,0.555239,5,34.28,202,27,2,3,34.266,13.094,unreachable_platforms:6|base_reachable_ratio_too_low:0.555,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:12
1870,VALID,78.0,6,13,15,14,13,5,5,1,0.184309,0.996536,5,40.779,205,27,0,4,35.24,22.915,,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:8
1871,INVALID,59.296,7,9,11,9,8,8,6,1,0.153453,0.999898,3,38.597,193,27,1,4,40.745,29.961,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
1872,INVALID,60.608,6,10,13,10,8,9,5,0,0.141125,0.9999,4,38.273,175,26,1,3,23.947,31.63,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
1873,VALID,77.803,6,11,13,12,11,8,5,0,0.152949,1.0,5,39.281,194,28,0,3,35.446,19.565,,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:9
1874,INVALID,66.616,6,10,14,11,9,7,5,0,0.145677,1.0,5,37.224,189,28,1,3,27.223,22.378,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
1875,VALID,74.96,8,11,18,16,11,12,7,0,0.180647,0.999089,4,53.96,206,26,0,3,39.301,18.303,,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:14
1876,INVALID,57.086,6,9,11,8,7,9,5,0,0.135783,0.972932,4,31.802,179,26,1,3,27.941,20.207,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
1877,INVALID,64.859,7,11,15,13,10,8,6,2,0.174063,0.999893,6,47.551,200,28,1,4,31.724,20.915,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:2|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
1878,INVALID,58.942,8,11,14,12,9,12,7,0,0.175894,1.0,4,32.032,203,27,1,3,52.303,26.772,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:14
1879,INVALID,56.493,5,12,14,12,10,9,4,0,0.136842,0.999702,5,30.46,175,28,2,3,22.454,24.728,layout_count_below_minimum|unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
1880,INVALID,64.226,6,9,14,11,8,7,5,0,0.143728,1.0,4,32.592,184,27,1,3,38.243,28.168,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
1881,INVALID,34.315,8,15,18,10,9,12,7,0,0.187349,0.791309,6,30.442,207,27,2,3,49.665,15.697,unreachable_platforms:6|base_reachable_ratio_too_low:0.791,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:14
1882,INVALID,65.919,6,8,12,10,7,10,5,0,0.13239,0.999205,5,50.735,177,26,1,3,29.029,41.591,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
1883,INVALID,62.206,6,11,11,9,9,10,5,0,0.152782,0.999789,5,35.428,199,28,1,3,28.054,30.464,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:10
1884,INVALID,62.358,9,13,14,13,12,12,8,1,0.206043,0.997236,4,38.497,223,26,1,4,46.64,24.517,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:13
1885,INVALID,61.699,6,11,11,8,8,10,5,0,0.146281,1.0,4,87.099,178,27,1,3,46.588,23.383,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:8
